formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C17H36O5	[M - H2O + H]+	C17H34O4	107.15464653883593	107.15464653883593	0.0	36	0.9688636396197812	5.1659695608848875	5.1659695608848875	-59390.47206786446		303.25320	316.91794921875	1412_group2_sirius_10738	10738
1	C15H29N5O3	[M + H]+	C15H29N5O3	11.931622293339917	7.261034591856036	4.670587701483881	2	1.0	-1.2525464634079664	1.2525464634079664	-4.375674035236835		328.23288	96.025	1413_group2_sirius_757	757
1	C8H18N3O3P	[M + H3N + H]+	C8H21N4O3P	47.361759797906956	47.361759797906956	0.0	14	0.9349162803134177	4.594449828769072	4.594449828769072	4.331084580282832		253.14350	231.2475	1414_group2_sirius_6604	6604
1	C27H56O15	[M + H]+	C27H56O15	50.076663299897085	41.2447713476906	8.831891952206487	21	0.9922013997168909	3.4762923642188457	3.4762923642188457	0.11660684395179827		621.36927	158.671875	1415_group2_sirius_2639	2639
1	C11H16O3	[M + H]+	C11H16O3	153.76290354358838	150.39564612290528	3.367257420683089	41	0.987803076575747	4.470260073913024	4.470260073913024	-0.00418071290807304		197.11722	174.24869285347756	1416_group2_sirius_3439	3439
1	C30H56O6	[M + Na]+	C30H56O6	9.917280298426366	9.917280298426366	0.0	2	0.9729260314433216	0.9479594509043943	1.2201243961854096	3.2681962810459537		535.39866	392.46216796875	1417_group2_sirius_14413	14413
1	C20H37NO8	[M + H]+	C20H37NO8	36.622370504335265	31.996207112480167	4.626163391855099	11	0.9781233359535462	1.7506427380767127	2.906567655049896	0.3959552726555952		420.25936	212.31	1418_group2_sirius_5563	5563
1	C10H19NO2S	[M + H]+	C10H19NO2S	25.78462809089776	25.42639291677659	0.3582351741211709	6	0.9999999999999999	4.654081353133921	4.654081353133921	0.8421922548277708		218.12111	186.66	1419_group2_sirius_4122	4122
1	C20H36N8O3	[M + H]+	C20H36N8O3	0.887588584875727	0.887588584875727	0.0	1	0.0	-1.336535846678823	1.336535846678823	-0.4424077800759435		437.29812	400.41999999999996	1421_group2_sirius_14740	14740
1	C19H29N3O5	[M + H]+	C19H29N3O5	15.272609863732011	9.883415347485833	5.389194516246178	3	1.0	1.2853132062454595	1.2853132062454595	1.111255760362086		380.21842	277.55	1422_group2_sirius_9060	9060
1	C11H12O2P9	[M + Na]+	C11H12O2P9	31.98215499408127	31.98215499408127	0.0	12	0.7804475206345818	3.6161218079113335	3.6161218079113335	6.6654235227826755		477.83999	366.933863332933	1423_group2_sirius_12863	12863
1	C36H75N3O2	[M + H]+	C36H75N3O2	14.83312780174174	9.005683665506066	5.827444136235676	4	1.0	-0.08783024737464301	0.09633050837805651	1.8278722679650399		582.59427	483.80375	1424_group2_sirius_16939	16939
1	C6O6S6	[M + K]+	C6O6S6	-1.0718874970907262	-1.0718874970907262	0.0	1	0.0	NaN	NaN	-6.374270146515109		398.76253	339.72	1425_group2_sirius_11420	11420
1	C18H28O6	[M + H]+	C18H28O6	66.81791389552328	65.29892681705415	1.518987078469122	22	0.9470160103072806	5.010101976967541	5.010101976967541	0.04376345196317152		341.19588	238.93363281249998	1426_group2_sirius_6837	6837
1	C20H34O6	[M + H]+	C20H34O6	21.98661639820808	21.76210415534901	0.22451224285907212	6	0.9205740840908195	1.9174053455809732	1.9174053455809732	-1.1724418168857815		371.24238	339.03426757812497	1427_group2_sirius_11382	11382
1	C9H12NO4PS8	[M + H]+	C9H12NO4PS8	23.238898617845994	23.238898617845994	0.0	6	0.7827817671413365	6.710532773316109	6.710532773316109	6.753397533935228		485.83752	341.8653734588623	1428_group2_sirius_11566	11566
1	C8H9NO2	[M + H]+	C8H9NO2	14.197800071278596	11.03956516350274	3.158234907775857	3	0.8636182449746599	3.913338781483504	3.913338781483504	0.42756377328199086		152.07067	45.67	1429_group2_sirius_365	365
1	C20H20O6	[M + H]+	C20H20O6	45.73353652707923	45.73353652707923	0.0	20	0.9927334756101006	3.729047630777899	3.729047630777899	0.6025419670321385		357.13348	229.189013671875	1430_group2_sirius_6404	6404
1	C12H20O4	[M - H4O2 + H]+	C12H16O2	159.63653822163792	156.6241752405254	3.012362981112511	38	0.991978440760125	3.4444155844832323	3.4444155844832323	-186519.13867526062		193.12241	185.37437500000001	1431_group2_sirius_4086	4086
1	C40H83NO10	[M + H]+	C40H83NO10	15.946698323713054	6.585181879104653	9.361516444608402	4	0.9644257979387685	9.890738734247698	9.890738734247698	-0.5203135946122771		738.60859	448.277861328125	1432_group2_sirius_16602	16602
1	C25H27N5O5	[M + H]+	C25H27N5O5	15.48533564564243	9.656624208491287	5.828711437151141	2	1.0	-0.01443557209249884	0.01443557209249884	-1.7678849147556983		478.20765	150.11510009765624	1433_group2_sirius_2153	2153
1	C13H14O3	[M + H]+	C13H14O3	118.00839845815736	113.42655315740436	4.581845300753007	38	0.9933277262767957	1.8395642539833987	2.0778795724605077	0.179094573898899		219.10161	157.61212567889856	1434_group2_sirius_2568	2568
1	C28H57N8O4P	[M + H3N + H]+	C28H60N9O4P	30.308369499094972	24.251466247253113	6.056903251841859	19	0.9637189338097589	2.7543741268776176	3.173807903815198	-0.039585706363902226		618.45784	359.1472647156259	1435_group2_sirius_12450	12450
1	C18H41N23O3	[M + H]+	C18H41N23O3	5.8638678973014144	2.5618866890107026	3.301981208290712	3	1.0	3.0973835865657127	3.0973835865657127	-1.748336686614174		628.38245	183.60000000000002	1436_group2_sirius_3905	3905
1	C5H9NO4P2S7	[M + H]+	C5H9NO4P2S7	7.9162594140478095	7.9162594140478095	0.0	5	0.8807498945020538	9.58928167470982	9.58928167470982	2.824991386716422		433.81368	371.0869409179687	1437_group2_sirius_13101	13101
1	C28H46O5	[M + H]+	C28H46O5	51.350360109309804	51.350360109309804	0.0	12	0.9351533178591213	5.561703347024209	5.561703347024209	2.134436816161519		463.34279	339.8998148727417	1438_group2_sirius_11478	11478
1	C15H13NO2	[M + H]+	C15H13NO2	3.7499062691959937	0.9555513994471041	2.7943548697488896	1	0.0	0.545151185073774	0.545151185073774	0.5201618223684926		240.10203	30.696911621093747	1439_group2_sirius_147	147
1	C11H12N2O2	[M + Na]+	C11H12N2O2	3.6492221929963544	0.9152451144358662	2.733977078560488	1	0.0	1.0202421747297328	1.0202421747297328	0.8881298712205307		227.07930	47.975	1440_group2_sirius_389	389
1	C30H51NO13	[M + H]+	C30H51NO13	19.763987685437527	19.763987685437527	0.0	11	0.9778749162574446	2.250202123408912	2.250202123408912	-4.787878345850607		634.34028	263.1692498779297	1441_group2_sirius_8286	8286
1	C19H26O5	[M + H]+	C19H26O5	3.2934086481198035	3.2934086481198035	0.0	1	0.0	-2.3610401712178524	2.3610401712178524	-2.059712975753019		335.18461	244.2259375	1442_group2_sirius_7066	7066
1	C12H20N6O3	[M + H]+	C12H20N6O3	14.317245805465124	14.317245805465124	0.0	6	0.7587157317155757	3.6209802725506433	3.6209802725506433	10.044918436322986		297.16995	265.2425	1443_group2_sirius_8513	8513
1	C18H30N2O	[M + H]+	C18H30N2O	63.275879620610176	57.99343819499619	5.282441425613992	16	0.9999999999999999	3.466335485330763	3.466335485330763	0.44625213769945116		291.24322	289.68	1444_group2_sirius_9732	9732
1	C11H21NO2S	[M + H]+	C11H21NO2S	22.973183749505242	18.29500261174252	4.678181137762722	8	0.9889128255727636	5.638487913765417	5.638487913765417	1.049535827492535		232.13682	208.897578125	1445_group2_sirius_5353	5353
1	C16H32O6	[M + H]+	C16H32O6	15.945279545955401	10.87769138762718	5.067588158328221	2	0.9116684444201334	0.705464918108406	0.705464918108406	-0.5142658945433285		321.22700	264.28	1446_group2_sirius_8348	8348
1	C14H20O2	[M + H]+	C14H20O2	29.753392993804447	26.21481228978642	3.538580704018026	4	1.0	3.5791619308095632	3.5791619308095632	1.508758602595906		221.15394	444.3	1447_group2_sirius_16559	16559
1	C15H27N3O5	[M + H]+	C15H27N3O5	23.93597982547363	21.287524460175486	2.6484553652981435	6	1.0	3.9008631489179275	3.9008631489179275	5.822407776568979		330.20427	132.15	1448_group2_sirius_1382	1382
1	C20H20N2O5	[M + H]+	C20H20N2O5	72.93749871055867	66.75404151483981	6.183457195718855	31	0.9828374392992151	1.7806911921061592	1.7806911921061592	1.657364252987157		369.14511	207.991015625	1449_group2_sirius_5320	5320
1	C35H56O12	[M + Na]+	C35H56O12	8.997549496494198	3.499999999999999	5.497549496494199	1	0.0	NaN	NaN	1.217974848817196		691.36724	368.97	1450_group2_sirius_12946	12946
1	C44H84NO8P	[M + H]+	C44H84NO8P	6.930183228702166	0.964821967271801	5.965361261430365	3	0.9723342069889156	3.8063487259939355	3.8063487259939355	-0.3835874975827832	PC 36:2	786.60043	408.14203125000006	1451_group2_sirius_15095	15095
1	C36H72O13	[M + Na]+	C36H72O13	9.040824905470197	2.995978191627769	6.044846713842428	1	0.0	NaN	NaN	0.5668841859419941		735.48693	365.27	1452_group2_sirius_12812	12812
1	C27H55NO6	[M + H]+	C27H55NO6	15.53190212470696	12.945691066273046	2.586211058433915	6	0.954127770136994	1.8855146893995158	3.145706527396292	3.986581143526165		490.41217	418.27125	1453_group2_sirius_15600	15600
1	C11H16O5	[M - H2O + H]+	C11H14O4	33.49933319401052	33.49933319401052	0.0	5	1.0	0.9530857714690264	0.9530857714690264	-85319.39675195131		211.09643	211.57	1454_group2_sirius_5461	5461
1	C21H44O6	[M + Na]+	C21H44O6	3.362807839023175	3.362807839023175	0.0	1	0.0	1.6136912379852084	1.6136912379852084	1.8544784484040915		415.30378	235.97	1455_group2_sirius_6732	6732
1	C15H22O2	[M + H]+	C15H22O2	13.660437013006124	10.110183731604124	3.5502532814020005	4	0.7684442376888095	0.6122397171525582	1.0107181605030244	1.4610898239859982		235.16960	341.9325	1456_group2_sirius_11528	11528
1	C14H18O3	[M + H]+	C14H18O3	26.701833012735293	23.100201945403654	3.6016310673316365	4	1.0	2.040054253401016	2.040054253401016	-0.5566561700245283		235.13274	141.08249999999998	1457_group2_sirius_1630	1630
1	C43H67N3O7	[M + H3N + H]+	C43H70N4O7	9.005737727988272	9.005737727988272	0.0	9	0.9499089340787051	6.0116099967723615	6.0116099967723615	0.17599245848864303		755.53186	391.3959375	1458_group2_sirius_14284	14284
1	C38H71N5O9	[M + H]+	C38H71N5O9	62.78370372976291	53.79631481420609	8.98738891555682	14	0.7737968114768949	4.756857719708271	4.756857719708271	-0.9229289817981475		742.53177	359.50874999999996	1459_group2_sirius_12490	12490
1	C15H18N2O3	[M + H]+	C15H18N2O3	22.716985756172008	17.329288185667124	5.3876975705048835	5	0.9715875335185215	4.595678315599185	4.595678315599185	0.22211279282543483		275.13908	246.46	1460_group2_sirius_7256	7256
1	C34H72N14O9	[M + H]+	C34H72N14O9	6.433400541059943	1.1325309350505917	5.300869606009352	2	1.0	3.9642002646414234	3.9642002646414234	3.412565393185534		821.57075	387.405	1461_group2_sirius_14020	14020
1	C26H48O5	[M + H]+	C26H48O5	24.124602726159605	23.12059684617463	1.0040058799849723	4	0.5979528402549432	6.881062965040026	6.881062965040026	1.6741774056115546		441.35819	372.53125	1462_group2_sirius_13142	13142
1	C20H32O7	[M + Na]+	C20H32O7	5.1118736074513444	3.23463823230892	1.8772353751424242	1	0.0	2.963949914293081	2.963949914293081	1.9546328294439017		407.20482	182.65125	1463_group2_sirius_4070	4070
1	C15H20O10	[M + Na]+	C15H20O10	6.562295624396075	3.4718160238535054	3.0904796005425696	1	0.0	0.34837288188575105	0.34837288188575105	0.6590005884652502		383.09512	69.36	1464_group2_sirius_611	611
1	C25H30O9	[M + Na]+	C25H30O9	10.204942833075798	4.901863556642393	5.3030792764334045	5	0.7786659517773922	0.719580322955742	0.719580322955742	0.717568974602557		497.17856	278.8437463510037	1465_group2_sirius_9135	9135
1	C19H34O5	[M + H]+	C19H34O5	71.86017951152354	68.28839648090361	3.5717830306199314	22	0.9364817733871427	4.914468288737351	4.914468288737351	-1.1380711560860544		343.24751	294.13009765625	1466_group2_sirius_9851	9851
1	C10H10O3	[M + H]+	C10H10O3	28.420291234739363	25.363637467216904	3.0566537675224597	4	0.8707323732564962	2.1308325823022587	2.1308325823022587	0.1640021236962767		179.07030	124.77000000000001	1467_group2_sirius_1220	1220
1	C12H22O2	[M - H4O2 + H]+	C12H18	30.48075519991445	26.950370931798247	3.5303842681162028	8	0.991534492622935	7.47273654707976	7.47273654707976	-220786.58739374252		163.14830	439.5171484375	1468_group2_sirius_16428	16428
1	C19H22O5	[M + H]+	C19H22O5	106.63808593981743	103.99271426864208	2.645371671175359	42	0.8877208578451508	1.8437699365998272	2.0377700410427515	0.5427801318539499		331.15418	156.05463623046876	1469_group2_sirius_2459	2459
1	C18H37NO2	[M + H]+	C18H37NO2	67.7962359723174	61.60357690779732	6.192659064520087	15	0.9803254643688405	9.01464612221316	9.01464612221316	0.2801424231004769		300.28979	363.9912998229265	1470_group2_sirius_12522	12522
1	C18H34O3	[M + H]+	C18H34O3	97.19002912041202	97.19002912041202	0.0	28	0.9797825658548506	5.184874627058751	5.184874627058751	-0.30542240018274447		299.25798	291.5719157367945	1471_group2_sirius_9770	9770
1	C17H28O5	[M - H2O + H]+	C17H26O4	49.945084896953325	46.386049392465296	3.559035504488028	10	0.7798124812654199	4.6081685234958805	4.6081685234958805	-61012.21968703041		295.19071	266.09000000000003	1472_group2_sirius_8615	8615
1	C23H48O6	[M + Na]+	C23H48O6	9.658407462476806	3.473939488041374	6.184467974435432	1	0.0	-0.32245674059521184	0.32245674059521184	0.3158877221004251		443.33445	317.6175	1473_group2_sirius_10652	10652
1	C24H38O7	[M + H]+	C24H38O7	24.177084614473806	20.7134916426714	3.463592971802405	4	1.0	1.7388134231958698	1.7388134231958698	1.661830556032251		439.26976	356.14	1474_group2_sirius_12276	12276
1	C16H21N9O9	[M + Na]+	C16H21N9O9	4.460043108180791	1.0	3.460043108180791	1	0.0	NaN	NaN	0.7232207290266268		506.13581	125.975	1475_group2_sirius_1136	1136
1	C22H41NO9	[M + H]+	C22H41NO9	39.96576677317083	34.38280898988319	5.582957783287641	11	1.0	2.6694002016847556	2.6694002016847556	-1.1810509836334653		464.28486	215.04	1476_group2_sirius_5626	5626
1	C22H39NO4	[M + H]+	C22H39NO4	16.42534444593264	10.784945523510594	5.640398922422048	2	0.5	2.1340979442838988	2.1340979442838988	2.288330958543126		382.29606	363.8425	1477_group2_sirius_12749	12749
1	C15H21NO4	[M + H]+	C15H21NO4	14.251076397186342	8.424276374714859	5.826800022471483	2	0.9847896293632907	4.2068785770370205	4.2068785770370205	0.5189847738360593		280.15448	134.53279174804686	1478_group2_sirius_1488	1488
1	C11H18O5	[M - H2O + H]+	C11H16O4	172.75353566111517	169.51269502689595	3.240840634219198	36	1.0	4.368248361543812	4.368248361543812	-84512.58447417921		213.11205	193.01000000000002	1479_group2_sirius_4243	4243
1	C21H50N16O3	[M + Na]+	C21H50N16O3	6.0052028488872065	3.670912570219442	2.3342902786677646	4	0.9593389635867746	-7.760092439139132	7.760092439139132	-4.737370738442794		597.41157	414.22875	1480_group2_sirius_15440	15440
1	C21H42O4	[M + H]+	C21H42O4	79.11503167719437	72.77592979285923	6.33910188433513	17	1.0000000000000002	7.682020921169521	7.682020921169521	0.9287757399605682		359.31592	418.22	1481_group2_sirius_15624	15624
1	C21H44O4	[M + H3N + H]+	C21H47NO4	6.906122123808798	3.261623561153781	3.644498562655017	2	1.0	4.211223538614113	4.211223538614113	0.46137237184348634		378.35796	401.17	1482_group2_sirius_14769	14769
1	C15H22N2O3	[M + H]+	C15H22N2O3	13.402935049616637	13.402935049616637	0.0	4	1.0	3.907853465920811	3.907853465920811	1.364698764979129		279.17070	152.63	1483_group2_sirius_2176	2176
1	C18H20O5	[M + H]+	C18H20O5	17.323549000357957	17.323549000357957	0.0	6	0.9603054648667314	0.9050931222263737	1.6465754799271703	0.44084182111413067		317.13849	144.6536014175415	1484_group2_sirius_1819	1819
1	C17H16O4	[M + H]+	C17H16O4	40.43260812365753	36.90901849697189	3.5235896266856392	7	0.9952573229373429	2.1219355292628284	2.1920512860161114	-0.15939026127345723		285.11209	119.25566137246241	1485_group2_sirius_992	992
1	C3HO3PS7	[M + K]+	C3HO3PS7	-2.2188758248682006	-2.2188758248682006	0.0	1	0.0	NaN	NaN	-2.5496115720740073		378.73302	160.10375	1486_group2_sirius_2702	2702
1	C22H36N2O8	[M + H]+	C22H36N2O8	38.91436556443913	38.91436556443913	0.0	10	1.0	2.9480206085915244	2.9480206085915244	1.1534831639608298		457.25497	384.82	1487_group2_sirius_13829	13829
1	C28H44N10O6	[M + H3N + H]+	C28H47N11O6	7.872304271610801	7.872304271610801	0.0	4	0.5	3.969284193932599	3.969284193932599	-1.520665940782138		634.37739	313.5125	1488_group2_sirius_10487	10487
1	C37H53N3O5	[M + H]+	C37H53N3O5	45.64688539376601	45.64688539376601	0.0	10	0.8395128301022524	3.7111776059043486	3.7111776059043486	1.2923007418376917		620.40660	358.67	1489_group2_sirius_12386	12386
1	C21H36O10	[M - H2O + H]+	C21H34O9	74.84359732958352	74.84359732958352	0.0	25	0.9798293533567132	3.468016063170955	3.6204476611340857	-41768.11867377957		431.22660	210.85385389843955	1490_group2_sirius_5432	5432
1	C17H28O5	[M - H2O + H]+	C17H26O4	193.65094245792906	190.76195425255892	2.888988205370133	54	0.9824813458501803	2.636128962450492	2.636128962450492	-61012.9385531076		295.19051	213.3577986047747	1491_group2_sirius_5520	5520
1	C23H48O5	[M + H3N + H]+	C23H51NO5	11.785015286488672	5.462504514187651	6.322510772301022	2	1.0	3.2639453551270075	3.2639453551270075	-0.0714612597071638		422.38397	372.4	1492_group2_sirius_13048	13048
1	C20H42O5	[M + H3N + H]+	C20H45NO5	27.821097535049272	27.821097535049272	0.0	9	0.940683759893679	4.045754932452414	4.045754932452414	2.0795819586780387E-5		380.33705	320.6485682046414	1493_group2_sirius_10769	10769
1	C14H24O10	[M + Na]+	C14H24O10	3.495238766856376	3.495238766856376	0.0	1	0.0	0.059531725896917194	0.059531725896917194	-0.393649287526639		375.12602	117.073125	1494_group2_sirius_930	930
1	C11H14O3	[M + H]+	C11H14O3	60.78759881351195	57.46413080062483	3.323468012887118	8	0.9924619440781945	3.192245288199323	3.192245288199323	1.0724654048806201		195.10178	288.48379782417135	1495_group2_sirius_9671	9671
1	C20H23NO20	[M + H]+	C20H23NO20	64.99135241807929	64.99135241807929	0.0	14	0.9520031291755651	6.421803778948709	6.421803778948709	-4.378280198210411		598.08600	384.3025	1496_group2_sirius_13795	13795
1	C19H34O4	[M + H]+	C19H34O4	28.170370909373233	28.170370909373233	0.0	6	1.0	9.002527757856098	9.002527757856098	-0.7212165231308931		327.25275	303.2975	1497_group2_sirius_10199	10199
1	C22H9N3O21	[M + H]+	C22H9N3O21	1.0	1.0	0.0	1	0.0	NaN	NaN	0.6123494354717844		651.98053	471.11125000000004	1498_group2_sirius_16901	16901
1	C37H60O13	[M + Na]+	C37H60O13	9.153092492028788	3.5	5.653092492028788	1	0.0	NaN	NaN	1.04341421937731		735.39338	367.87	1499_group2_sirius_12973	12973
1	C10H16O7	[M + H]+	C10H16O7	44.79650792149922	39.17282951675381	5.623678404745412	8	1.0	1.882985392534394	1.882985392534394	1.1268531101727937		249.09716	154.12	1500_group2_sirius_2363	2363
1	C14H24O6	[M - H2O + H]+	C14H22O5	160.9671683946143	160.9671683946143	0.0	37	0.8935571764653212	3.060394665082146	3.060394665082146	-66421.86460783101		271.15401	158.88701171875	1501_group2_sirius_2636	2636
1	C17H26O3	[M + H]+	C17H26O3	117.91369712482026	114.88420104400622	3.029496080814037	28	0.9765418008065152	2.921537500750394	3.5754109482611396	0.497342739319869		279.19561	234.69023421444	1502_group2_sirius_6606	6606
1	C14H31N3O8	[M + H]+	C14H31N3O8	37.42927030583719	37.42927030583719	0.0	14	0.9949459283373056	4.504196603004248	4.504196603004248	3.5616577774350424		370.21971	160.10375	1503_group2_sirius_2699	2699
1	C37H71NO10	[M + H]+	C37H71NO10	51.104558095980984	46.81157412856635	4.292983967414633	15	0.6600827706197445	2.925244252810859	2.925244252810859	0.3418836717518007		690.51531	382.8984175114706	1504_group2_sirius_13764	13764
1	C18H26O2	[M + H]+	C18H26O2	7.422674620253239	3.7351999604591515	3.6874746597940873	2	1.0	-2.5794954328555817	4.038341769736288	1.42977671206337		275.20095	301.14078125000003	1505_group2_sirius_10065	10065
1	C24H46N8O4	[M + H]+	C24H46N8O4	14.977119584386475	12.301522916863682	2.675596667522794	3	0.9205586343931912	2.6407814029145724	3.973298524148256	-0.07510018647749164		511.37144	416.97687499999995	1506_group2_sirius_15555	15555
1	C13H18O8	[M + Na]+	C13H18O8	7.147252977242745	3.4757164217213177	3.6715365555214277	1	0.0	0.3007292260960792	0.3007292260960792	0.31303352663493716		325.08949	28.66158713002376	1507_group2_sirius_76	76
1	C18H39NO2	[M + H]+	C18H39NO2	16.942607642074798	13.205081394064727	3.7375262480100693	2	1.0	1.5327162332673507	1.5327162332673507	0.5096166108526392		302.30551	303.21500000000003	1508_group2_sirius_10179	10179
1	C15H29N5O3	[M + H]+	C15H29N5O3	11.346608610650291	6.488775884991636	4.857832725658655	2	1.0	6.1874053367514845	6.1874053367514845	-3.7054157261131304		328.23310	74.16	1509_group2_sirius_634	634
1	C17H30O6	[M + Na]+	C17H30O6	4.376238928987761	3.322865176686401	1.0533737523013604	1	0.0	2.048787732948342	2.048787732948342	2.5499272114282263		353.19436	163.96625	1510_group2_sirius_2887	2887
1	C21H32O7	[M + H]+	C21H32O7	3.4661358505201973	3.4661358505201973	0.0	1	0.0	-0.4174394328272496	0.4174394328272496	-0.4275093751335593		397.22191	286.78999999999996	1511_group2_sirius_9696	9696
1	C15H27NO4	[M + H]+	C15H27NO4	20.599894367099964	14.69624708589172	5.903647281208245	9	0.9935518530462505	6.881062965040026	6.881062965040026	0.7519314520598714		286.20150	185.79470449133726	1512_group2_sirius_4195	4195
1	C13H16O4	[M + H]+	C13H16O4	19.647747162898508	16.82241313522863	2.8253340276698777	3	1.0	1.8058280161991092	1.8058280161991092	0.6096517205170564		237.11228	269.03	1513_group2_sirius_8651	8651
1	C9H21N11O	[M + H]+	C9H21N11O	5.727301762680763	5.727301762680763	0.0	3	0.8631548279426378	-3.730583974296729	6.957882486675604	-7.197725724082037		300.19817	144.08749999999998	1514_group2_sirius_1818	1818
1	C36H36O2	[M + H]+	C36H36O2	3.5	3.5	0.0	1	0.0	NaN	NaN	4.195563540372697		501.28091	380.67999999999995	1515_group2_sirius_13632	13632
1	C26H44O4	[M + H]+	C26H44O4	3.5	3.5	0.0	1	0.0	NaN	NaN	7.864676441682439		421.33455	393.13	1517_group2_sirius_14412	14412
1	C32H52O4	[M + H]+	C32H52O4	13.096610896392708	6.8409403944582134	6.255670501934494	3	0.9302463967332876	5.8750395556154675	5.8750395556154675	1.5225610916080032		501.39460	376.8201806640625	1518_group2_sirius_13457	13457
1	C21H32O10	[M + Na]+	C21H32O10	6.998213575170638	6.998213575170638	0.0	2	0.07681392374485704	1.055107696424933	1.055107696424933	0.1756803689079869		467.18885	145.626528402915	1519_group2_sirius_1874	1874
1	C12H20O4	[M + H]+	C12H20O4	99.92230609862563	99.92230609862563	0.0	23	0.9965926188239432	3.288690698340991	3.288690698340991	0.23752762723220908		229.14349	128.5368359375	1520_group2_sirius_1242	1242
1	C19H34O4	[M + H]+	C19H34O4	42.271881224521564	38.55808262876402	3.713798595757546	11	0.879788548496789	5.200553676576298	5.200553676576298	-0.04895323188980009		327.25297	347.651875	1521_group2_sirius_11807	11807
1	C12H23NO3	[M + H]+	C12H23NO3	37.773781968927395	32.50529175547872	5.268490213448674	11	0.9911151260326972	8.569350909995045	8.569350909995045	0.4342427964954921		230.17517	257.72062500000004	1522_group2_sirius_8002	8002
1	C19H20O2	[M + H]+	C19H20O2	39.124534672821795	39.124534672821795	0.0	18	0.9576923613529915	3.7357846828823598	3.7357846828823598	0.5821295210655079		281.15377	253.69265747070312	1523_group2_sirius_7644	7644
1	C25H57N13O9	[M + H]+	C25H57N13O9	26.252526655058873	22.054562164698392	4.197964490360481	9	0.9608528727030539	3.1266548292185634	3.1266548292185634	-3.107415410689058		684.44537	276.74812499999996	1524_group2_sirius_9024	9024
1	C2HNO6SSe	[M + H]+	C2HNO6SSe	9.078000980423143	9.078000980423143	0.0	3	0.42807769940450174	1.8733392388634766	6.130886529706515	7.563111272169696		241.88404	387.8303125	1525_group2_sirius_14111	14111
1	C36H42O7	[M + Na]+	C36H42O7	3.5	3.5	0.0	1	0.0	NaN	NaN	7.559026889852309		609.28688	269.3	1526_group2_sirius_8687	8687
1	C12H24O7	[M - H2O + H]+	C12H22O6	122.2552340095607	118.71517358191393	3.540060427646769	31	0.9892449039812228	5.6246572419332805	5.6246572419332805	-68442.05446818881		263.14902	173.14953125	1527_group2_sirius_3390	3390
1	C5H8O4S8	[M + K]+	C5H8O4S8	32.94496345250446	32.94496345250446	0.0	11	0.1863324862786789	7.791474635351436	7.791474635351436	-5.0490579429208315		426.77983	258.18375000000003	1528_group2_sirius_8042	8042
1	C18H30O	[M + H]+	C18H30O	18.29548745433681	15.143565796167808	3.151921658169003	6	1.0	7.375314919312951	7.375314919312951	0.7900401196756262		263.23715	302.30375	1529_group2_sirius_10137	10137
1	C11H12O3	[M + H]+	C11H12O3	66.31179310259145	66.31179310259145	0.0	15	0.9445793569531871	3.7654611532346305	3.7654611532346305	1.3429439098220064		193.08618	182.18046875	1530_group2_sirius_3859	3859
1	C8H7N3O3	[M + H]+	C8H7N3O3	23.72530992009302	23.72530992009302	0.0	5	0.8540351552432751	7.40226092783456	7.40226092783456	7.381648627666343		194.05745	128.135	1531_group2_sirius_1295	1295
1	C21H36O9	[M - H2O + H]+	C21H34O8	111.26723349636642	105.71866357463435	5.5485699217320725	36	0.9909482167632832	4.992309776430011	4.992309776430011	-43374.21983607351		415.23281	240.8045713006088	1532_group2_sirius_6940	6940
1	C22H32O6S	[M + H]+	C22H32O6S	13.502986547065843	8.04650375005286	5.456482797012984	2	1.0	2.192165348037005	2.192165348037005	-1.5197512543157146		425.19859	238.505	1533_group2_sirius_6843	6843
1	C33H36N4O6	[M + H]+	C33H36N4O6	23.75003477232095	17.231330380704325	6.518704391616626	5	0.9891216057408333	0.20891672695849645	0.34113999311018445	1.518399036670116		585.27165	289.49314198289477	1534_group2_sirius_9733	9733
1	C17H36O4	[M + H]+	C17H36O4	14.28964592446899	10.631435978036267	3.6582099464327236	2	1.0	5.412653176275989	5.412653176275989	-0.18372048163301877		305.26858	302.3	1535_group2_sirius_10113	10113
1	C20H36O8	[M + H3N + H]+	C20H39NO8	63.44687044949372	61.64307759234915	1.8037928571445723	16	0.9999999999999999	2.2355123147438327	2.2355123147438327	1.2464376253185432		422.27537	229.77171875	1536_group2_sirius_6411	6411
1	C15H28O2	[M + H]+	C15H28O2	13.928291172393784	10.633200701641895	3.295090470751889	4	1.0	4.54460750332035	4.54460750332035	1.3407535108686162		241.21653	319.855	1537_group2_sirius_10754	10754
1	C32H54O7	[M + H]+	C32H54O7	4.890053721921129	4.890053721921129	0.0	2	1.0	7.220406350120698	7.220406350120698	1.06907045195338		551.39482	335.9	1538_group2_sirius_11221	11221
1	C22H48O5P2	[M + Na]+	C22H48O5P2	9.57657067838508	7.041023814228892	2.5355468641561876	2	0.7719146571155093	-1.7759933065816844	1.7759933065816844	-1.3589246773366779		477.28627	413.69	1539_group2_sirius_15410	15410
