formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C18H36O3	[M + H3N + H]+	C18H39NO3	22.171409703265038	16.21272039601477	5.958689307250268	4	0.9788067575757319	1.2999133223816002	1.3688960179581602	1.3177474086585426		318.30069	284.0784375	3571_example_sirius_8556	8556
1	C35H46N4O4S	[M + H3N + H]+	C35H49N5O4S	6.299049815959887	1.8372104043525548	4.4618394116073326	3	0.7698675414767864	2.031983708848637	2.031983708848637	-0.2553596914402419		636.35764	264.16499999999996	3572_example_sirius_7707	7707
1	C13H24O14	[M + H]+	C13H24O14	5.592788150000917	3.161900617314264	2.4308875326866533	1	0.0	-3.265431808466005	3.265431808466005	-3.3616992965509964		405.12252	368.5275	3573_example_sirius_11738	11738
1	C34H68N2O2	[M + H]+	C34H68N2O2	19.542919271168714	13.218688581819672	6.324230689349042	4	1.0	1.3388030566080322	1.3388030566080322	1.9610428055300593		537.53641	483.095	3574_example_sirius_14698	14698
1	C28H58O9	[M + Na]+	C28H58O9	9.37198170174337	3.432183291612703	5.939798410130668	1	0.0	0.8227035045766821	0.8227035045766821	1.1326438238292662		561.39794	324.335	3576_example_sirius_10060	10060
1	C24H38O9	[M + H3N + H]+	C24H41NO9	51.61672438290969	51.61672438290969	0.0	20	0.900589753001555	2.9327780054442996	2.9327780054442996	0.7611442410194247		488.28578	259.02782775878904	3577_example_sirius_7552	7552
1	C16H30O3	[M - H2O + H]+	C16H28O2	226.07025120255298	223.46362368017606	2.6066275223769346	52	0.9805250486075585	3.4581186585425856	3.4581186585425856	-71126.40126030742		253.21640	313.4575	3578_example_sirius_9566	9566
1	C11H14O6	[M + Na]+	C11H14O6	5.525188562438857	3.4597444801142467	2.0654440823246105	1	0.0	0.4947097218339902	0.4947097218339902	2.1169291411877977		265.06882	73.25	3579_example_sirius_515	515
1	C18H31NO4	[M + H]+	C18H31NO4	15.637780969615495	11.786195939750149	3.8515850298653462	7	1.0000000000000002	5.471796139069196	5.471796139069196	-0.19901170663767628		326.23252	205.47	3580_example_sirius_4530	4530
1	C15H24O6	[M + Na]+	C15H24O6	11.256435296140683	7.558860530172906	3.6975747659677776	2	0.3171598854537567	-0.8383480556794006	0.8383480556794006	-0.12127036527567528		323.14647	146.05154793660023	3581_example_sirius_1543	1543
